rpt_month,rpt_year,rptsrc,age,n
11,2018,medical,1,2202
11,2018,medical,2,1939
11,2018,medical,3,1779
11,2018,medical,4,1522
11,2018,medical,5,1484
11,2018,medical,6,1393
11,2018,medical,7,1252
11,2018,medical,8,1197
11,2018,medical,9,1244
11,2018,medical,10,1123
11,2018,medical,11,1135
11,2018,medical,12,1126
11,2018,medical,13,1163
11,2018,medical,14,1131
11,2018,medical,15,1140
11,2018,medical,16,1129
11,2018,medical,17,903
11,2018,medical,18,20
11,2018,medical,NA,102
11,2018,mental health,0,565
11,2018,mental health,1,505
11,2018,mental health,2,576
11,2018,mental health,3,615
11,2018,mental health,4,790
11,2018,mental health,5,877
11,2018,mental health,6,1020
11,2018,mental health,7,1070
11,2018,mental health,8,1118
11,2018,mental health,9,1184
11,2018,mental health,10,1228
11,2018,mental health,11,1267
11,2018,mental health,12,1474
11,2018,mental health,13,1412
11,2018,mental health,14,1432
11,2018,mental health,15,1457
11,2018,mental health,16,1301
11,2018,mental health,17,1007
11,2018,mental health,18,21
11,2018,mental health,NA,80
11,2018,non-professional,0,6587
11,2018,non-professional,1,6284
11,2018,non-professional,2,6489
11,2018,non-professional,3,6677
11,2018,non-professional,4,6497
11,2018,non-professional,5,6279
11,2018,non-professional,6,6206
11,2018,non-professional,7,5681
11,2018,non-professional,8,5491
11,2018,non-professional,9,5355
11,2018,non-professional,10,5472
11,2018,non-professional,11,5230
11,2018,non-professional,12,4786
11,2018,non-professional,13,4402
11,2018,non-professional,14,4243
11,2018,non-professional,15,3959
11,2018,non-professional,16,3626
11,2018,non-professional,17,2899
11,2018,non-professional,18,131
11,2018,non-professional,NA,655
11,2018,police,0,4656
11,2018,police,1,4356
11,2018,police,2,4456
11,2018,police,3,4103
11,2018,police,4,3904
11,2018,police,5,3604
11,2018,police,6,3322
11,2018,police,7,3156
11,2018,police,8,3204
11,2018,police,9,3145
11,2018,police,10,3076
11,2018,police,11,3090
11,2018,police,12,3023
11,2018,police,13,2939
11,2018,police,14,2967
11,2018,police,15,2860
11,2018,police,16,2500
11,2018,police,17,1956
11,2018,police,18,42
11,2018,police,NA,180
11,2018,social services,0,3677
11,2018,social services,1,1787
11,2018,social services,2,1775
11,2018,social services,3,1713
11,2018,social services,4,1733
11,2018,social services,5,1750
11,2018,social services,6,1731
11,2018,social services,7,1705
11,2018,social services,8,1633
11,2018,social services,9,1692
11,2018,social services,10,1693
11,2018,social services,11,1702
11,2018,social services,12,1641
11,2018,social services,13,1556
11,2018,social services,14,1714
11,2018,social services,15,1634
11,2018,social services,16,1559
11,2018,social services,17,1235
11,2018,social services,18,40
11,2018,social services,NA,114
11,2018,substitute care ,0,64
11,2018,substitute care ,1,83
11,2018,substitute care ,2,79
11,2018,substitute care ,3,112
11,2018,substitute care ,4,108
11,2018,substitute care ,5,69
11,2018,substitute care ,6,68
11,2018,substitute care ,7,65
11,2018,substitute care ,8,73
11,2018,substitute care ,9,57
11,2018,substitute care ,10,50
11,2018,substitute care ,11,60
11,2018,substitute care ,12,72
11,2018,substitute care ,13,65
11,2018,substitute care ,14,57
11,2018,substitute care ,15,78
11,2018,substitute care ,16,80
11,2018,substitute care ,17,60
11,2018,substitute care ,18,8
11,2018,substitute care ,NA,7
11,2018,NA,0,1192
11,2018,NA,1,889
11,2018,NA,2,868
11,2018,NA,3,861
11,2018,NA,4,879
11,2018,NA,5,1012
11,2018,NA,6,928
11,2018,NA,7,952
11,2018,NA,8,937
11,2018,NA,9,912
11,2018,NA,10,898
11,2018,NA,11,831
11,2018,NA,12,822
11,2018,NA,13,810
11,2018,NA,14,715
11,2018,NA,15,686
11,2018,NA,16,632
11,2018,NA,17,449
11,2018,NA,18,9
11,2018,NA,NA,58
11,2019,day care,0,120
11,2019,day care,1,168
11,2019,day care,2,254
11,2019,day care,3,285
11,2019,day care,4,292
11,2019,day care,5,130
11,2019,day care,6,89
11,2019,day care,7,74
11,2019,day care,8,57
11,2019,day care,9,52
11,2019,day care,10,46
11,2019,day care,11,29
11,2019,day care,12,34
11,2019,day care,13,32
11,2019,day care,14,27
11,2019,day care,15,25
11,2019,day care,16,20
11,2019,day care,17,21
11,2019,day care,18,3
11,2019,day care,NA,15
11,2019,education,0,1463
11,2019,education,1,1776
11,2019,education,2,2131
11,2019,education,3,2576
11,2019,education,4,3770
11,2019,education,5,5855
11,2019,education,6,6460
11,2019,education,7,6441
11,2019,education,8,6529
11,2019,education,9,6272
11,2019,education,10,6318
11,2019,education,11,6327
11,2019,education,12,5904
11,2019,education,13,5633
11,2019,education,14,5066
11,2019,education,15,4410
11,2019,education,16,3863
11,2019,education,17,2869
11,2019,education,18,68
11,2019,education,NA,261
11,2019,medical,0,9407
11,2019,medical,1,2206
11,2019,medical,2,1859
11,2019,medical,3,1823
11,2019,medical,4,1601
11,2019,medical,5,1470
11,2019,medical,6,1363
11,2019,medical,7,1322
11,2019,medical,8,1206
11,2019,medical,9,1156
11,2019,medical,10,1091
11,2019,medical,11,1118
11,2019,medical,12,1103
11,2019,medical,13,1173
11,2019,medical,14,1117
11,2019,medical,15,1173
11,2019,medical,16,1109
11,2019,medical,17,936
11,2019,medical,18,17
11,2019,medical,NA,77
11,2019,mental health,0,499
11,2019,mental health,1,452
11,2019,mental health,2,492
11,2019,mental health,3,582
11,2019,mental health,4,679
11,2019,mental health,5,884
11,2019,mental health,6,924
11,2019,mental health,7,946
11,2019,mental health,8,1075
11,2019,mental health,9,1020
11,2019,mental health,10,1125
11,2019,mental health,11,1256
11,2019,mental health,12,1395
11,2019,mental health,13,1453
11,2019,mental health,14,1376
11,2019,mental health,15,1317
11,2019,mental health,16,1230
11,2019,mental health,17,960
11,2019,mental health,18,21
11,2019,mental health,NA,59
11,2019,non-professional,0,6443
11,2019,non-professional,1,5854
11,2019,non-professional,2,6166
11,2019,non-professional,3,6187
11,2019,non-professional,4,6129
11,2019,non-professional,5,5936
11,2019,non-professional,6,5706
11,2019,non-professional,7,5414
11,2019,non-professional,8,5247
11,2019,non-professional,9,5050
11,2019,non-professional,10,5072
11,2019,non-professional,11,4909
11,2019,non-professional,12,4691
11,2019,non-professional,13,4423
11,2019,non-professional,14,4089
11,2019,non-professional,15,3804
11,2019,non-professional,16,3478
11,2019,non-professional,17,2568
11,2019,non-professional,18,85
11,2019,non-professional,NA,587
11,2019,police,0,4589
11,2019,police,1,4323
11,2019,police,2,4248
11,2019,police,3,4134
11,2019,police,4,3856
11,2019,police,5,3588
11,2019,police,6,3291
11,2019,police,7,3208
11,2019,police,8,3030
11,2019,police,9,2952
11,2019,police,10,3088
11,2019,police,11,3014
11,2019,police,12,2990
11,2019,police,13,3064
11,2019,police,14,2895
11,2019,police,15,2742
11,2019,police,16,2555
11,2019,police,17,1934
11,2019,police,18,40
11,2019,police,NA,169
11,2019,social services,0,3177
11,2019,social services,1,1679
11,2019,social services,2,1590
11,2019,social services,3,1624
11,2019,social services,4,1586
11,2019,social services,5,1604
11,2019,social services,6,1705
11,2019,social services,7,1642
11,2019,social services,8,1554
11,2019,social services,9,1616
11,2019,social services,10,1511
11,2019,social services,11,1588
11,2019,social services,12,1647
11,2019,social services,13,1668
11,2019,social services,14,1735
11,2019,social services,15,1671
11,2019,social services,16,1642
11,2019,social services,17,1224
11,2019,social services,18,39
11,2019,social services,NA,109
11,2019,substitute care ,0,61
11,2019,substitute care ,1,63
11,2019,substitute care ,2,51
11,2019,substitute care ,3,74
11,2019,substitute care ,4,72
11,2019,substitute care ,5,51
11,2019,substitute care ,6,63
11,2019,substitute care ,7,51
11,2019,substitute care ,8,50
11,2019,substitute care ,9,32
11,2019,substitute care ,10,47
11,2019,substitute care ,11,49
11,2019,substitute care ,12,52
11,2019,substitute care ,13,65
11,2019,substitute care ,14,77
11,2019,substitute care ,15,74
11,2019,substitute care ,16,73
11,2019,substitute care ,17,47
11,2019,substitute care ,18,3
11,2019,substitute care ,NA,6
11,2019,NA,0,548
11,2019,NA,1,422
11,2019,NA,2,438
11,2019,NA,3,432
11,2019,NA,4,504
11,2019,NA,5,502
11,2019,NA,6,544
11,2019,NA,7,522
11,2019,NA,8,503
11,2019,NA,9,489
11,2019,NA,10,464
11,2019,NA,11,486
11,2019,NA,12,442
11,2019,NA,13,406
11,2019,NA,14,401
11,2019,NA,15,409
11,2019,NA,16,356
11,2019,NA,17,281
11,2019,NA,18,19
11,2019,NA,NA,45
12,2016,day care,1,1
12,2016,day care,2,1
12,2016,day care,3,3
12,2016,day care,5,1
12,2016,day care,11,1
12,2016,day care,16,1
12,2016,education,0,8
12,2016,education,1,7
12,2016,education,2,11
12,2016,education,3,15
12,2016,education,4,32
12,2016,education,5,41
12,2016,education,6,41
12,2016,education,7,49
12,2016,education,8,63
12,2016,education,9,48
12,2016,education,10,41
12,2016,education,11,42
12,2016,education,12,46
12,2016,education,13,47
12,2016,education,14,40
12,2016,education,15,36
12,2016,education,16,21
12,2016,education,17,18
12,2016,education,18,1
12,2016,education,NA,10
12,2016,medical,0,150
12,2016,medical,1,29
12,2016,medical,2,33
12,2016,medical,3,31
12,2016,medical,4,23
12,2016,medical,5,21
12,2016,medical,6,20
12,2016,medical,7,16
12,2016,medical,8,14
12,2016,medical,9,18
12,2016,medical,10,23
12,2016,medical,11,23
12,2016,medical,12,13
12,2016,medical,13,16
12,2016,medical,14,13
12,2016,medical,15,10
12,2016,medical,16,12
12,2016,medical,17,5
12,2016,medical,NA,2
12,2016,mental health,0,4
12,2016,mental health,1,7
12,2016,mental health,2,2
12,2016,mental health,3,7
12,2016,mental health,4,4
12,2016,mental health,5,11
12,2016,mental health,6,8
12,2016,mental health,7,9
12,2016,mental health,8,12
12,2016,mental health,9,12
12,2016,mental health,10,20
12,2016,mental health,11,7
12,2016,mental health,12,15
12,2016,mental health,13,10
12,2016,mental health,14,10
12,2016,mental health,15,6
12,2016,mental health,16,14
12,2016,mental health,17,8
12,2016,mental health,NA,1
12,2016,non-professional,0,95
12,2016,non-professional,1,78
12,2016,non-professional,2,86
12,2016,non-professional,3,81
12,2016,non-professional,4,83
12,2016,non-professional,5,70
12,2016,non-professional,6,65
12,2016,non-professional,7,70
12,2016,non-professional,8,72
12,2016,non-professional,9,57
12,2016,non-professional,10,59
12,2016,non-professional,11,46
12,2016,non-professional,12,54
12,2016,non-professional,13,50
12,2016,non-professional,14,49
12,2016,non-professional,15,46
12,2016,non-professional,16,40
12,2016,non-professional,17,28
12,2016,non-professional,18,4
12,2016,non-professional,NA,3
12,2016,police,0,84
12,2016,police,1,58
12,2016,police,2,59
12,2016,police,3,59
12,2016,police,4,40
12,2016,police,5,59
12,2016,police,6,30
12,2016,police,7,43
12,2016,police,8,49
12,2016,police,9,47
12,2016,police,10,50
12,2016,police,11,32
12,2016,police,12,40
12,2016,police,13,43
12,2016,police,14,53
12,2016,police,15,50
12,2016,police,16,40
12,2016,police,17,35
12,2016,police,18,3
12,2016,social services,0,43
12,2016,social services,1,26
12,2016,social services,2,29
12,2016,social services,3,22
12,2016,social services,4,27
12,2016,social services,5,23
12,2016,social services,6,16
12,2016,social services,7,28
12,2016,social services,8,26
12,2016,social services,9,30
12,2016,social services,10,20
12,2016,social services,11,23
12,2016,social services,12,30
12,2016,social services,13,18
12,2016,social services,14,18
12,2016,social services,15,17
12,2016,social services,16,20
12,2016,social services,17,20
12,2016,social services,18,4
12,2016,social services,NA,3
12,2016,substitute care ,0,1
12,2016,substitute care ,5,1
12,2016,substitute care ,6,1
12,2016,substitute care ,8,2
12,2016,substitute care ,9,1
12,2016,substitute care ,12,2
12,2016,substitute care ,17,1
12,2016,NA,0,2
12,2016,NA,1,3
12,2016,NA,2,3
12,2016,NA,3,1
12,2016,NA,4,2
12,2016,NA,5,2
12,2016,NA,6,4
12,2016,NA,7,2
12,2016,NA,8,5
12,2016,NA,9,4
12,2016,NA,10,9
12,2016,NA,11,3
12,2016,NA,12,3
12,2016,NA,13,1
12,2016,NA,14,1
12,2016,NA,15,1
12,2016,NA,16,3
12,2017,day care,0,132
12,2017,day care,1,150
12,2017,day care,2,205
12,2017,day care,3,261
12,2017,day care,4,274
12,2017,day care,5,151
12,2017,day care,6,76
12,2017,day care,7,67
12,2017,day care,8,48
12,2017,day care,9,49
12,2017,day care,10,34
12,2017,day care,11,29
12,2017,day care,12,23
12,2017,day care,13,22
12,2017,day care,14,25
12,2017,day care,15,20
12,2017,day care,16,15
12,2017,day care,17,18
12,2017,day care,NA,6
12,2017,education,0,1318
12,2017,education,1,1523
12,2017,education,2,1723
12,2017,education,3,2065
12,2017,education,4,2943
12,2017,education,5,4883
12,2017,education,6,5346
12,2017,education,7,5479
12,2017,education,8,5540
12,2017,education,9,5378
12,2017,education,10,5225
12,2017,education,11,4972
12,2017,education,12,4483
12,2017,education,13,4291
12,2017,education,14,3861
12,2017,education,15,3473
12,2017,education,16,3193
12,2017,education,17,2414
12,2017,education,18,85
12,2017,education,NA,191
12,2017,medical,0,9051
12,2017,medical,1,2231
12,2017,medical,2,1884
12,2017,medical,3,1690
12,2017,medical,4,1571
12,2017,medical,5,1463
12,2017,medical,6,1332
12,2017,medical,7,1251
12,2017,medical,8,1205
12,2017,medical,9,1134
12,2017,medical,10,1106
12,2017,medical,11,1034
12,2017,medical,12,988
12,2017,medical,13,1083
12,2017,medical,14,1068
12,2017,medical,15,1019
12,2017,medical,16,990
12,2017,medical,17,843
12,2017,medical,18,19
12,2017,medical,NA,88
12,2017,mental health,0,524
12,2017,mental health,1,442
12,2017,mental health,2,512
12,2017,mental health,3,519
12,2017,mental health,4,605
12,2017,mental health,5,765
12,2017,mental health,6,859
12,2017,mental health,7,935
12,2017,mental health,8,929
12,2017,mental health,9,1039
12,2017,mental health,10,1002
12,2017,mental health,11,1096
12,2017,mental health,12,1078
12,2017,mental health,13,1181
12,2017,mental health,14,1216
12,2017,mental health,15,1200
12,2017,mental health,16,1078
12,2017,mental health,17,856
12,2017,mental health,18,23
12,2017,mental health,NA,55
12,2017,non-professional,0,7008
12,2017,non-professional,1,6727
12,2017,non-professional,2,6814
12,2017,non-professional,3,6993
12,2017,non-professional,4,6816
12,2017,non-professional,5,6520
12,2017,non-professional,6,6100
12,2017,non-professional,7,5883
12,2017,non-professional,8,5904
12,2017,non-professional,9,5785
12,2017,non-professional,10,5363
12,2017,non-professional,11,5105
12,2017,non-professional,12,4600
12,2017,non-professional,13,4161
12,2017,non-professional,14,4135
12,2017,non-professional,15,3878
12,2017,non-professional,16,3426
12,2017,non-professional,17,2831
12,2017,non-professional,18,144
12,2017,non-professional,NA,623
12,2017,police,0,4619
12,2017,police,1,4372
12,2017,police,2,4362
12,2017,police,3,4095
12,2017,police,4,3810
12,2017,police,5,3576
12,2017,police,6,3228
12,2017,police,7,3165
12,2017,police,8,3171
12,2017,police,9,2957
12,2017,police,10,2940
12,2017,police,11,2826
12,2017,police,12,2685
12,2017,police,13,2653
12,2017,police,14,2755
12,2017,police,15,2716
12,2017,police,16,2503
12,2017,police,17,1812
12,2017,police,18,41
12,2017,police,NA,141
12,2017,social services,0,4039
12,2017,social services,1,1885
12,2017,social services,2,1782
12,2017,social services,3,1738
12,2017,social services,4,1745
12,2017,social services,5,1736
12,2017,social services,6,1695
12,2017,social services,7,1757
12,2017,social services,8,1732
12,2017,social services,9,1759
12,2017,social services,10,1610
12,2017,social services,11,1617
12,2017,social services,12,1580
12,2017,social services,13,1567
12,2017,social services,14,1612
12,2017,social services,15,1676
12,2017,social services,16,1584
12,2017,social services,17,1284
12,2017,social services,18,47
12,2017,social services,NA,125
12,2017,substitute care ,0,51
12,2017,substitute care ,1,55
12,2017,substitute care ,2,58
12,2017,substitute care ,3,87
12,2017,substitute care ,4,74
12,2017,substitute care ,5,83
12,2017,substitute care ,6,56
12,2017,substitute care ,7,52
12,2017,substitute care ,8,61
12,2017,substitute care ,9,47
12,2017,substitute care ,10,56
12,2017,substitute care ,11,47
12,2017,substitute care ,12,60
12,2017,substitute care ,13,54
12,2017,substitute care ,14,76
12,2017,substitute care ,15,73
12,2017,substitute care ,16,68
12,2017,substitute care ,17,65
12,2017,substitute care ,18,2
12,2017,substitute care ,NA,7
12,2017,NA,0,1211
12,2017,NA,1,861
12,2017,NA,2,857
12,2017,NA,3,887
12,2017,NA,4,860
12,2017,NA,5,986
12,2017,NA,6,982
12,2017,NA,7,928
12,2017,NA,8,873
12,2017,NA,9,914
12,2017,NA,10,797
12,2017,NA,11,791
12,2017,NA,12,723
12,2017,NA,13,687
12,2017,NA,14,650
12,2017,NA,15,616
12,2017,NA,16,530
12,2017,NA,17,425
12,2017,NA,18,7
12,2017,NA,NA,64
12,2018,day care,0,106
12,2018,day care,1,157
12,2018,day care,2,202
12,2018,day care,3,243
12,2018,day care,4,260
12,2018,day care,5,131
12,2018,day care,6,70
12,2018,day care,7,56
12,2018,day care,8,46
12,2018,day care,9,44
12,2018,day care,10,44
12,2018,day care,11,30
12,2018,day care,12,25
12,2018,day care,13,18
12,2018,day care,14,15
12,2018,day care,15,15
12,2018,day care,16,16
12,2018,day care,17,10
12,2018,day care,18,1
12,2018,day care,NA,9
12,2018,education,0,1343
12,2018,education,1,1522
12,2018,education,2,1812
12,2018,education,3,2242
12,2018,education,4,3124
12,2018,education,5,4925
12,2018,education,6,5775
12,2018,education,7,5786
12,2018,education,8,5614
12,2018,education,9,5733
12,2018,education,10,5628
12,2018,education,11,5459
12,2018,education,12,4961
